x	y	key	tooltip	clickSelects	showSelected1
-1.57524666820024	-1.63224821512484	3	fold 3 featureless=-1.575 rpart=-1.632	3	sin hard 1000
-1.52872403083575	-1.62230134860361	4	fold 4 featureless=-1.529 rpart=-1.622	4	sin hard 1000
-1.49882705436775	-1.60017190058171	5	fold 5 featureless=-1.499 rpart=-1.600	5	sin hard 1000
-1.55069393522318	-1.66457302314953	6	fold 6 featureless=-1.551 rpart=-1.665	6	sin hard 1000
-1.49867113379997	-1.49867113379997	1	fold 1 featureless=-1.499 rpart=-1.499	1	sin impossible 10
-1.57238895337782	-1.57238895337782	2	fold 2 featureless=-1.572 rpart=-1.572	2	sin impossible 10
-1.53616670844151	-1.53616670844151	3	fold 3 featureless=-1.536 rpart=-1.536	3	sin impossible 10
-1.52490364458148	-1.52490364458148	4	fold 4 featureless=-1.525 rpart=-1.525	4	sin impossible 10
-1.63091646750097	-1.63091646750097	5	fold 5 featureless=-1.631 rpart=-1.631	5	sin impossible 10
-1.47167226467287	-1.47167226467287	6	fold 6 featureless=-1.472 rpart=-1.472	6	sin impossible 10
-1.58248342804228	-1.58248342804228	1	fold 1 featureless=-1.582 rpart=-1.582	1	sin impossible 18
-1.53887860164293	-1.53887860164293	2	fold 2 featureless=-1.539 rpart=-1.539	2	sin impossible 18
-1.53908055321652	-1.53908055321652	3	fold 3 featureless=-1.539 rpart=-1.539	3	sin impossible 18
-1.54532061277315	-1.54532061277315	4	fold 4 featureless=-1.545 rpart=-1.545	4	sin impossible 18
-1.63079997842918	-1.63079997842918	5	fold 5 featureless=-1.631 rpart=-1.631	5	sin impossible 18
-1.4737058516913	-1.4737058516913	6	fold 6 featureless=-1.474 rpart=-1.474	6	sin impossible 18
-1.5747376387546	-1.55393171969995	1	fold 1 featureless=-1.575 rpart=-1.554	1	sin impossible 32
-1.57415764545516	-1.56549906355311	2	fold 2 featureless=-1.574 rpart=-1.565	2	sin impossible 32
-1.5457508639902	-1.55140771011043	3	fold 3 featureless=-1.546 rpart=-1.551	3	sin impossible 32
-1.53426719348198	-1.50779006354897	4	fold 4 featureless=-1.534 rpart=-1.508	4	sin impossible 32
-1.59709376379514	-1.56932675680924	5	fold 5 featureless=-1.597 rpart=-1.569	5	sin impossible 32
-1.52636416045019	-1.48062199682211	6	fold 6 featureless=-1.526 rpart=-1.481	6	sin impossible 32
-1.58144206233631	-1.44814056229558	1	fold 1 featureless=-1.581 rpart=-1.448	1	sin impossible 56
-1.57078274783822	-1.45845911975968	2	fold 2 featureless=-1.571 rpart=-1.458	2	sin impossible 56
-1.5507215462125	-1.44805851003683	3	fold 3 featureless=-1.551 rpart=-1.448	3	sin impossible 56
-1.54518719685794	-1.47606362283071	4	fold 4 featureless=-1.545 rpart=-1.476	4	sin impossible 56
-1.619242804392	-1.52499724166717	5	fold 5 featureless=-1.619 rpart=-1.525	5	sin impossible 56
-1.52940349182323	-1.46588609953871	6	fold 6 featureless=-1.529 rpart=-1.466	6	sin impossible 56
-1.58189014139595	-1.44924371024856	1	fold 1 featureless=-1.582 rpart=-1.449	1	sin impossible 100
-1.57107777117711	-1.4587108962172	2	fold 2 featureless=-1.571 rpart=-1.459	2	sin impossible 100
-1.55048096702251	-1.44054619209723	3	fold 3 featureless=-1.550 rpart=-1.441	3	sin impossible 100
-1.54808256973432	-1.45104970828493	4	fold 4 featureless=-1.548 rpart=-1.451	4	sin impossible 100
-1.61493419082185	-1.51644925071461	5	fold 5 featureless=-1.615 rpart=-1.516	5	sin impossible 100
-1.52848407177672	-1.49189214286633	6	fold 6 featureless=-1.528 rpart=-1.492	6	sin impossible 100
-1.58176103202541	-1.52812269138613	1	fold 1 featureless=-1.582 rpart=-1.528	1	sin impossible 178
-1.5739569328733	-1.48072234239632	2	fold 2 featureless=-1.574 rpart=-1.481	2	sin impossible 178
-1.55039144189627	-1.45193588372909	3	fold 3 featureless=-1.550 rpart=-1.452	3	sin impossible 178
-1.54822342498079	-1.45205773355122	4	fold 4 featureless=-1.548 rpart=-1.452	4	sin impossible 178
-1.6222238197475	-1.56724886059593	5	fold 5 featureless=-1.622 rpart=-1.567	5	sin impossible 178
-1.51977299975038	-1.49910754065235	6	fold 6 featureless=-1.520 rpart=-1.499	6	sin impossible 178
-1.58212485556013	-1.49562291460274	1	fold 1 featureless=-1.582 rpart=-1.496	1	sin impossible 316
-1.57388460847852	-1.52383288267725	2	fold 2 featureless=-1.574 rpart=-1.524	2	sin impossible 316
-1.55078483624141	-1.50748873989818	3	fold 3 featureless=-1.551 rpart=-1.507	3	sin impossible 316
-1.54823054653018	-1.50866740517581	4	fold 4 featureless=-1.548 rpart=-1.509	4	sin impossible 316
-1.62224527484567	-1.59523925304918	5	fold 5 featureless=-1.622 rpart=-1.595	5	sin impossible 316
-1.5161698159491	-1.48493515302091	6	fold 6 featureless=-1.516 rpart=-1.485	6	sin impossible 316
-1.58189008765224	-1.55696687676007	1	fold 1 featureless=-1.582 rpart=-1.557	1	sin impossible 562
-1.57509369557975	-1.57509369557975	2	fold 2 featureless=-1.575 rpart=-1.575	2	sin impossible 562
-1.55027892426972	-1.55027892426972	3	fold 3 featureless=-1.550 rpart=-1.550	3	sin impossible 562
-1.54753382482653	-1.54753382482653	4	fold 4 featureless=-1.548 rpart=-1.548	4	sin impossible 562
-1.62213671085346	-1.62213671085346	5	fold 5 featureless=-1.622 rpart=-1.622	5	sin impossible 562
-1.51986087006355	-1.51986087006355	6	fold 6 featureless=-1.520 rpart=-1.520	6	sin impossible 562
-1.58250746155501	-1.56484408092257	1	fold 1 featureless=-1.583 rpart=-1.565	1	sin impossible 1000
-1.57500757918434	-1.57500757918434	2	fold 2 featureless=-1.575 rpart=-1.575	2	sin impossible 1000
-1.55065807169293	-1.55065807169293	3	fold 3 featureless=-1.551 rpart=-1.551	3	sin impossible 1000
-1.54811391626982	-1.54811391626982	4	fold 4 featureless=-1.548 rpart=-1.548	4	sin impossible 1000
-1.62245413428924	-1.60537117586339	5	fold 5 featureless=-1.622 rpart=-1.605	5	sin impossible 1000
-1.51990214294009	-1.51990214294009	6	fold 6 featureless=-1.520 rpart=-1.520	6	sin impossible 1000
